Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
15.8,5.7,51,92900,877,1389,304,174,3,172,20786,292,20494,4040,225,3,8,8,16,1676,9,0,89,0.089,0,88,0.15,0,1
15.7,4.4,47,93000,710,1389,301,103,0,103,12231,0,12231,2113,225,3,6,5,16,77777,9,0,89,0.089,0,88,0.15,0,1
15,6,55,93000,489,1389,301,17,0,17,1983,0,1983,334,225,4,7,6,16,77777,9,0,89,0.089,0,88,0.15,0,1
14.5,5.5,55,93000,231,1389,298,0,0,0,0,0,0,0,225,2,5,4,16,77777,9,0,89,0.089,0,88,0.15,0,1
14.6,5,52,93100,17,498,297,0,0,0,0,0,0,0,225,2,3,3,16,77777,9,0,89,0.089,0,88,0.15,0,1
14.4,5,53,93100,0,0,296,0,0,0,0,0,0,0,225,2,5,5,16,77777,9,0,89,0.089,0,88,0.15,0,1
13.5,5.7,59,93200,0,0,294,0,0,0,0,0,0,0,225,2,5,5,16,77777,9,0,89,0.089,0,88,0.15,0,1
13.6,2.4,47,93200,0,0,287,0,0,0,0,0,0,0,293,2,0,0,16,77777,9,0,89,0.089,0,88,0.15,0,1
12.2,1.8,49,93300,0,0,281,0,0,0,0,0,0,0,270,2,0,0,16,77777,9,0,89,0.089,0,88,0.15,0,1
11.8,2.4,53,93300,0,0,280,0,0,0,0,0,0,0,360,2,0,0,16,77777,9,0,89,0.089,0,88,0.15,0,1
11.3,2.7,56,93400,0,0,279,0,0,0,0,0,0,0,23,2,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.7,2.7,58,93500,0,0,277,0,0,0,0,0,0,0,45,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.1,0.8,52,93500,0,0,270,0,0,0,0,0,0,0,45,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.3,0.1,49,93500,0,0,270,0,0,0,0,0,0,0,45,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.9,0.8,53,93600,0,0,269,0,0,0,0,0,0,0,45,3,2,2,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.6,1.1,56,93600,0,0,269,3,0,3,331,0,331,63,68,4,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.2,0.4,54,93700,4,266,266,36,0,36,4297,0,4297,718,68,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
8.6,-0.7,52,93700,184,1389,262,97,0,97,11569,0,11569,2060,68,4,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.2,-0.3,51,93800,447,1389,265,294,72,256,37994,7583,30411,6295,90,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.6,-1.1,47,93900,677,1389,265,366,50,333,44917,5250,39667,9850,68,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.2,-0.7,47,93800,855,1389,268,255,3,253,30372,292,30081,8708,90,2,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
9.9,-1.9,44,93800,971,1389,264,208,3,206,24753,292,24461,7449,68,3,2,1,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.3,-0.7,47,93800,1015,1389,268,369,50,333,44917,5250,39667,11104,68,3,0,0,16,77777,9,0,89,0.09,0,88,0.15,0,1
10.3,-0.7,47,93800,985,1389,268,466,228,322,62261,23917,38344,9073,68,1,1,1,16,77777,9,0,100,0.09,0,88,0.15,0,1
10.7,0.1,48,93700,882,1389,271,340,181,250,48708,18958,29750,5887,90,1,1,1,16,77777,9,0,100,0.09,0,88,0.15,0,1
10.8,0.8,50,93700,715,1389,273,118,3,117,14175,292,13883,2403,90,2,2,1,16,77777,9,0,100,0.09,0,88,0.15,0,1
10.8,1.4,52,93700,494,1389,274,33,0,33,3967,0,3967,668,90,2,2,1,16,77777,9,0,100,0.09,0,88,0.15,0,1
10.5,1.4,54,93700,235,1389,273,3,0,3,331,0,331,70,90,2,2,1,16,77777,9,0,100,0.09,0,88,0.15,0,1
10,2.7,61,93600,18,521,274,0,0,0,0,0,0,0,68,2,0,0,16,77777,9,0,100,0.09,0,88,0.15,0,1
9.6,2.7,62,93600,0,0,272,0,0,0,0,0,0,0,68,3,4,2,16,77777,9,0,100,0.09,0,88,0.15,0,1
9.2,2.4,63,93600,0,0,270,0,0,0,0,0,0,0,68,1,3,2,16,77777,9,0,110,0.09,0,88,0.15,0,1
9,2.4,63,93500,0,0,269,0,0,0,0,0,0,0,45,1,6,4,16,77777,9,0,110,0.09,0,88,0.15,0,1
9.2,2.7,64,93500,0,0,271,0,0,0,0,0,0,0,23,1,10,10,16,3353,9,0,110,0.09,0,88,0.15,0,1
8.9,2.7,65,93400,0,0,270,0,0,0,0,0,0,0,45,1,10,10,16,3353,9,0,110,0.09,0,88,0.15,0,1
8.6,2.7,67,93400,0,0,269,0,0,0,0,0,0,0,45,1,10,10,16,3353,9,0,110,0.091,0,88,0.15,0,1
7.1,2.7,74,93400,0,0,263,0,0,0,0,0,0,0,293,1,10,10,16,3353,9,0,110,0.091,0,88,0.15,0,1
7.1,3,75,93400,0,0,264,0,0,0,0,0,0,0,270,1,10,10,16,3353,9,0,110,0.091,0,88,0.15,0,1
6.7,3,77,93300,0,0,262,0,0,0,0,0,0,0,293,1,10,10,16,2134,9,0,110,0.091,0,88,0.15,0,1
6.7,3,77,93400,0,0,262,0,0,0,0,0,0,0,45,1,10,10,16,1829,9,0,120,0.091,0,88,0.15,0,1
6.7,3.3,79,93400,0,0,263,3,0,3,331,0,331,63,338,1,10,10,16,1676,9,0,120,0.091,0,88,0.15,0,1
7.5,3,73,93300,6,289,265,99,114,78,21214,11958,9256,1545,338,1,10,10,16,2438,9,0,120,0.091,0,88,0.15,0,1
9.3,3,65,93400,190,1388,272,272,344,142,53025,36167,16858,3011,0,0,10,10,16,2134,9,0,120,0.091,0,88,0.15,0,1
12,3.6,56,93400,454,1388,284,458,517,178,75406,54250,21156,4405,45,1,10,10,16,1829,9,0,120,0.091,0,88,0.15,0,1
13.5,3,49,93400,683,1388,288,590,544,228,84272,57167,27106,6790,68,1,10,10,16,2134,9,0,120,0.091,0,88,0.15,0,1
15.2,1.4,39,93400,862,1388,292,688,639,217,92867,67083,25783,7548,68,1,8,8,16,1524,9,0,120,0.091,0,88,0.15,0,1
17.2,-0.3,31,93300,977,1388,296,706,514,317,91642,53958,37683,11610,360,2,0,0,16,77777,9,0,120,0.091,0,88,0.15,3,1
18.5,-2.3,24,93300,1021,1388,297,691,564,283,92925,59208,33717,9528,45,1,3,3,16,77777,9,0,110,0.091,0,88,0.15,1,1
18.2,-1.9,26,93300,990,1388,296,549,406,292,77292,42583,34708,8266,23,2,5,5,16,77777,9,0,110,0.091,0,88,0.15,0,1
18,1.4,33,93300,888,1388,303,384,361,203,62047,37917,24131,4794,158,1,8,8,16,1981,9,0,110,0.091,0,88,0.15,1,1
18.1,-0.3,29,93400,720,1388,300,212,147,164,34961,15458,19503,3381,90,1,8,8,16,2286,9,0,110,0.091,0,88,0.15,0,1
18.2,-2.3,25,93400,499,1388,295,64,67,56,13611,7000,6611,1112,360,2,3,3,16,77777,9,0,110,0.091,0,88,0.15,0,1
16.4,-4.1,24,93500,240,1388,284,0,0,0,0,0,0,0,338,3,0,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
13.3,5.5,59,93600,20,544,293,0,0,0,0,0,0,0,90,3,0,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
12.6,3.9,55,93700,0,0,287,0,0,0,0,0,0,0,158,1,1,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
12,3.3,55,93700,0,0,283,0,0,0,0,0,0,0,0,0,1,1,16,77777,9,0,110,0.091,0,88,0.15,0,1
10.9,-3.6,36,93800,0,0,264,0,0,0,0,0,0,0,270,1,1,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
11,-5.6,31,93800,0,0,260,0,0,0,0,0,0,0,338,3,0,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
10.6,-6.1,30,93800,0,0,258,0,0,0,0,0,0,0,23,1,0,0,16,77777,9,0,110,0.091,0,88,0.15,0,1
9.6,-6.6,31,93800,0,0,253,0,0,0,0,0,0,0,360,3,0,0,16,77777,9,0,110,0.092,0,88,0.15,0,1
9.2,-7.2,31,93800,0,0,250,0,0,0,0,0,0,0,360,3,2,2,16,77777,9,0,110,0.092,0,88,0.15,0,1
8.3,-7.2,33,93800,0,0,247,0,0,0,0,0,0,0,360,3,2,2,16,77777,9,0,100,0.092,0,88,0.15,0,1
8.1,-7.2,33,93800,0,0,246,0,0,0,0,0,0,0,360,3,2,2,16,77777,9,0,100,0.092,0,88,0.15,0,1
7.7,-7.2,34,93800,0,0,245,0,0,0,0,0,0,0,360,3,1,1,16,77777,9,0,100,0.092,0,88,0.15,0,1
7.4,-7.2,35,93900,0,0,244,3,0,3,331,0,331,62,360,3,2,2,16,77777,9,0,100,0.092,0,88,0.15,0,1
7.8,-6.6,35,93900,7,335,246,53,0,53,6281,0,6281,1049,360,2,4,3,16,77777,9,0,100,0.092,0,88,0.15,0,1
7.7,-5.5,39,93800,197,1387,248,148,3,147,17811,292,17519,3140,360,1,5,4,16,77777,9,0,100,0.092,0,88,0.15,0,1
8.1,-3.6,44,93800,461,1387,254,270,47,244,34047,4958,29089,6094,45,2,1,1,16,77777,9,0,100,0.092,0,88,0.15,0,1
8.3,-4,41,93700,690,1387,254,409,72,361,50556,7583,42972,10860,68,1,1,1,16,77777,9,0,100,0.092,0,88,0.15,0,1
9.9,-3.6,39,93700,868,1387,260,539,128,444,66306,13417,52889,15659,90,1,0,0,16,77777,9,0,110,0.092,0,88,0.15,0,1
10.9,-3.6,36,93700,983,1387,264,656,467,300,84700,49000,35700,11129,90,1,2,1,16,77777,9,0,110,0.092,0,88,0.15,0,1
11,-2.7,38,93500,1026,1387,266,409,47,375,49583,4958,44625,12732,90,2,6,5,16,77777,9,0,110,0.092,0,88,0.15,0,1
10.9,-2.7,39,93400,996,1387,266,285,11,278,34222,1167,33056,7924,113,2,7,6,16,77777,9,0,110,0.092,0,88,0.15,0,1
10.9,-2.7,39,93300,893,1387,266,210,8,206,25336,875,24461,4879,113,1,10,10,16,1829,9,0,110,0.092,0,88,0.15,0,1
10.7,-0.7,45,93200,725,1387,269,123,3,122,14836,292,14544,2526,113,1,9,8,16,2591,9,0,110,0.092,0,88,0.15,0,1
9.1,-0.7,50,93100,503,1387,263,31,0,31,3636,0,3636,611,113,3,9,9,16,2134,9,0,110,0.092,0,88,0.15,0,1
8.9,-0.7,51,93100,245,1387,263,0,0,0,0,0,0,0,113,3,7,4,16,77777,9,0,110,0.092,0,88,0.15,0,1
8.3,-1.8,49,93100,22,566,258,0,0,0,0,0,0,0,90,3,0,0,16,77777,9,0,110,0.092,0,88,0.15,0,1
8.5,-1.8,48,93100,0,0,259,0,0,0,0,0,0,0,90,3,10,10,16,1829,9,0,120,0.092,0,88,0.15,0,1
8.3,-1.4,50,93100,0,0,259,0,0,0,0,0,0,0,68,3,10,10,16,1829,9,0,120,0.092,0,88,0.15,0,1
8.1,-1.4,51,93100,0,0,258,0,0,0,0,0,0,0,68,3,10,10,11.2,1494,9,0,120,0.092,0,88,0.15,0,1
8.2,-0.7,54,93000,0,0,260,0,0,0,0,0,0,0,23,3,10,10,8,1372,9,0,120,0.092,0,88,0.15,0,1
7.7,-0.7,55,92900,0,0,258,0,0,0,0,0,0,0,360,3,10,10,11.2,1676,9,0,120,0.092,0,88,0.15,0,1
7.6,-0.7,56,92800,0,0,258,0,0,0,0,0,0,0,360,3,10,10,8,853,9,0,120,0.093,0,88,0.15,0,1
7.4,-0.7,57,92700,0,0,257,0,0,0,0,0,0,0,360,3,10,10,4.8,360,9,0,120,0.093,0,88,0.15,0,1
7.4,-1,55,92600,0,0,256,0,0,0,0,0,0,0,360,3,10,10,6.4,274,9,0,120,0.093,0,88,0.15,0,1
7.1,-1,56,92700,0,0,255,0,0,0,0,0,0,0,360,3,10,10,6.4,152,9,0,120,0.093,0,88,0.15,0,1
7.1,-1,56,92700,0,0,255,0,0,0,0,0,0,0,360,3,10,10,11.2,305,9,0,129,0.093,0,88,0.15,0,1
7,-0.3,60,93000,0,0,256,0,0,0,0,0,0,0,360,3,10,10,16.1,450,9,0,129,0.093,0,88,0.15,0,1
6.9,0.8,65,93000,9,358,258,6,0,6,661,0,661,110,360,3,10,10,16,1250,9,0,129,0.093,0,88,0.15,0,1
7.1,1.1,66,93100,204,1386,260,25,0,25,2975,0,2975,535,360,3,6,6,16,77777,9,0,129,0.093,0,88,0.15,0,1
7.2,1.1,65,93100,468,1386,260,67,0,67,7933,0,7933,1672,360,2,4,4,16,77777,9,0,120,0.093,0,88,0.15,0,1
7.6,1.5,65,93100,697,1386,262,94,0,94,11239,0,11239,2866,338,3,2,1,16,77777,9,0,120,0.093,0,88,0.15,0,1
8.2,2.1,65,93100,875,1386,266,164,0,164,19503,0,19503,5841,360,4,0,0,16,77777,9,0,120,0.093,0,88,0.15,0,1
8.1,2.7,69,93100,989,1386,267,161,0,161,19172,0,19172,6048,360,3,0,0,16,77777,9,0,120,0.093,0,88,0.15,0,1
7.8,3.3,73,93000,1032,1386,267,142,0,142,16858,0,16858,4856,338,3,0,0,16,77777,9,0,120,0.093,0,88,0.15,0,1
8.1,4.2,76,92900,1001,1386,270,89,0,89,10578,0,10578,2552,360,2,0,0,16,77777,9,0,120,0.093,0,88,0.15,0,1
8.4,4.5,76,92900,898,1386,271,89,0,89,10578,0,10578,2118,338,3,1,1,16,77777,9,0,120,0.093,0,88,0.15,0,1
9,4.7,75,92800,730,1386,274,78,0,78,9256,0,9256,1610,338,3,1,1,16,77777,9,0,110,0.093,0,88,0.15,0,1
9,3.9,70,92800,508,1386,273,11,0,11,1322,0,1322,222,360,3,1,1,16,77777,9,0,110,0.093,0,88,0.15,0,1
9.2,3.3,67,92700,249,1386,272,0,0,0,0,0,0,0,338,3,1,1,16,77777,9,0,110,0.093,0,88,0.15,0,1
8.7,4.2,73,92700,24,589,272,0,0,0,0,0,0,0,360,3,0,0,16,77777,9,0,110,0.093,0,88,0.15,0,1
8.7,4.2,73,92700,0,0,272,0,0,0,0,0,0,0,338,2,0,0,16,77777,9,0,110,0.093,0,88,0.15,0,1
8.6,3.9,72,92700,0,0,271,0,0,0,0,0,0,0,338,3,0,0,16,77777,9,0,110,0.093,0,88,0.15,0,1
8.5,3.9,73,92700,0,0,271,0,0,0,0,0,0,0,338,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
8.7,3.9,72,92600,0,0,271,0,0,0,0,0,0,0,338,3,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
8.5,3.3,70,92600,0,0,269,0,0,0,0,0,0,0,338,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
8.4,3,69,92600,0,0,268,0,0,0,0,0,0,0,338,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
8.1,3,70,92600,0,0,267,0,0,0,0,0,0,0,315,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
7.9,3,71,92600,0,0,267,0,0,0,0,0,0,0,360,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
7.7,3,72,92600,0,0,266,0,0,0,0,0,0,0,338,1,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
7.5,3,73,92600,0,0,265,0,0,0,0,0,0,0,360,1,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
6.9,2.4,73,92600,0,0,262,8,0,8,992,0,992,185,338,2,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
7.5,2.1,69,92600,10,404,263,128,306,67,40017,32083,7933,1325,338,1,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
8.3,2.4,66,92600,211,1386,267,287,342,153,54056,35875,18181,3281,338,1,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
9.5,1.8,59,92600,475,1386,270,526,650,164,87753,68250,19503,4137,315,1,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
11.4,3,56,92700,703,1386,280,620,586,222,87986,61542,26444,6805,270,1,0,0,16,77777,9,0,89,0.093,0,88,0.15,0,1
13.4,3.6,52,92700,881,1386,289,724,675,217,96658,70875,25783,7813,203,1,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.4,5,53,92700,995,1386,296,755,731,192,99517,76708,22808,7283,203,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.2,4.7,53,92600,1038,1386,295,715,700,200,97300,73500,23800,6923,180,3,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.5,4.4,51,92600,1007,1386,296,589,597,203,86839,62708,24131,5861,203,1,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.8,5,52,92600,903,1386,298,455,639,128,82289,67083,15206,3057,203,1,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.3,5.7,56,92600,735,1386,298,259,453,106,60103,47542,12561,2190,203,1,10,9,16,2286,9,0,100,0.093,0,88,0.15,0,1
13.8,7.2,64,92600,513,1386,299,78,197,50,26658,20708,5950,999,203,3,10,10,16,2286,9,0,100,0.093,0,88,0.15,0,1
13.9,8.1,68,92700,254,1386,301,0,0,0,0,0,0,0,203,2,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.4,7.9,65,92800,25,612,303,0,0,0,0,0,0,0,203,1,0,0,16,77777,9,0,100,0.093,0,88,0.15,0,1
14.1,7.2,63,92900,0,0,300,0,0,0,0,0,0,0,225,2,3,2,16,77777,9,0,110,0.093,0,88,0.15,0,1
13.8,7.4,65,93000,0,0,299,0,0,0,0,0,0,0,225,2,2,2,16,77777,9,0,110,0.093,0,88,0.15,0,1
13.2,7.6,69,93100,0,0,297,0,0,0,0,0,0,0,225,3,2,1,16,77777,9,0,110,0.093,0,88,0.15,0,1
13.4,6.7,64,93100,0,0,296,0,0,0,0,0,0,0,225,2,0,0,16,77777,9,0,110,0.093,0,88,0.15,0,1
13,6.7,66,93100,0,0,295,0,0,0,0,0,0,0,248,3,4,3,16,77777,9,0,110,0.093,0,88,0.15,0,1
11.8,7.2,73,93100,0,0,291,0,0,0,0,0,0,0,293,1,0,0,16,77777,9,0,110,0.094,0,88,0.15,0,1
11.1,7,76,93100,0,0,287,0,0,0,0,0,0,0,270,1,4,4,16,77777,9,0,110,0.094,0,88,0.15,0,1
10.4,7,79,93100,0,0,284,0,0,0,0,0,0,0,225,1,2,2,16,77777,9,0,110,0.094,0,88,0.15,0,1
12,6,67,93200,0,0,289,0,0,0,0,0,0,0,225,2,2,2,12.8,77777,9,0,110,0.094,0,88,0.15,0,1
13.1,5.5,60,93200,0,0,292,0,0,0,0,0,0,0,225,2,4,4,14.4,77777,9,0,120,0.094,0,88,0.15,0,1
12.7,5.5,62,93400,0,0,291,6,0,6,661,0,661,122,225,2,2,2,16,77777,9,0,120,0.094,0,88,0.15,0,1
14.4,5,53,93400,12,427,296,67,0,67,7933,0,7933,1325,203,3,1,1,16,77777,9,0,120,0.094,0,88,0.15,0,1
15.8,3.6,44,93500,218,1385,299,166,47,147,22478,4958,17519,3173,225,4,2,2,16,77777,9,0,120,0.094,0,88,0.15,0,1
17.6,3.9,40,93600,481,1385,307,476,417,242,72508,43750,28758,6139,225,4,3,2,16,77777,9,0,120,0.094,0,88,0.15,0,1
18.1,5.7,44,93600,710,1385,314,586,475,261,80947,49875,31072,8070,203,4,2,1,16,77777,9,0,120,0.094,0,88,0.15,0,1
18.7,5,40,93600,887,1385,315,692,525,294,90164,55125,35039,10744,225,4,1,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
18.5,5,41,93600,1001,1385,314,596,303,361,74764,31792,42972,13892,225,5,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
18.7,4.2,38,93500,1044,1385,313,435,100,361,53472,10500,42972,12624,225,6,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
18.5,4.4,39,93500,1012,1385,312,287,14,278,34514,1458,33056,8082,225,5,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
17.6,5,43,93400,908,1385,310,188,3,186,22439,292,22147,4470,225,4,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
16.8,5.2,46,93400,739,1385,307,83,0,83,9917,0,9917,1732,225,4,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
16.5,4.7,46,93600,518,1385,305,28,0,28,3306,0,3306,554,225,4,0,0,16,77777,9,0,120,0.094,0,88,0.15,0,1
16.2,3.6,43,93500,258,1385,301,3,0,3,331,0,331,68,225,4,0,0,16,77777,9,0,110,0.094,0,88,0.15,0,1
15.8,3.3,43,93600,27,635,298,0,0,0,0,0,0,0,225,3,0,0,16,77777,9,0,110,0.094,0,88,0.15,0,1
10.8,4.4,65,93600,0,0,281,0,0,0,0,0,0,0,23,4,5,3,16,77777,9,0,110,0.094,0,88,0.15,0,1
8.2,3,70,93600,0,0,268,0,0,0,0,0,0,0,45,4,5,3,16,77777,9,0,110,0.094,0,88,0.15,0,1
7,1.5,68,93700,0,0,260,0,0,0,0,0,0,0,23,4,7,3,16,77777,9,0,110,0.094,0,88,0.15,0,1
6.3,0.8,68,93700,0,0,256,0,0,0,0,0,0,0,45,3,0,0,16,77777,9,0,110,0.094,0,88,0.15,0,1
5.5,-0.3,66,93600,0,0,251,0,0,0,0,0,0,0,45,4,0,0,16,77777,9,0,110,0.094,0,88,0.15,2,1
5.6,-0.3,66,93600,0,0,251,0,0,0,0,0,0,0,23,3,0,0,16,77777,9,0,110,0.095,0,88,0.15,5,1
4.4,0.8,77,93600,0,0,249,0,0,0,0,0,0,0,360,3,8,5,16,77777,9,0,110,0.095,0,88,0.15,0,1
4.1,0.4,77,93500,0,0,247,0,0,0,0,0,0,0,45,3,7,5,16,77777,9,0,110,0.095,0,88,0.15,0,1
4.6,-0.3,71,93500,0,0,248,0,0,0,0,0,0,0,45,3,6,5,16,77777,9,0,110,0.095,0,88,0.15,0,1
4.6,-0.3,71,93500,0,0,248,0,0,0,0,0,0,0,23,3,7,5,16,77777,9,0,110,0.095,0,88,0.15,0,1
4.2,-1.4,67,93500,0,0,244,0,0,0,0,0,0,0,23,1,9,8,16,77777,9,0,110,0.095,0,88,0.15,0,1
3.5,-1.8,68,93500,14,473,241,85,47,75,13883,4958,8925,1492,90,2,8,6,16,77777,9,0,110,0.095,0,88,0.15,0,1
4,-3.1,60,93500,225,1384,240,353,522,142,71692,54833,16858,3065,45,2,0,0,16,77777,9,0,120,0.095,0,88,0.15,0,1
6.3,-9.8,31,93500,488,1384,235,553,711,150,92517,74667,17850,3835,338,4,10,6,16,77777,9,0,120,0.095,0,88,0.15,0,1
6.8,-12.1,25,93600,717,1384,232,622,456,308,84525,47833,36692,9619,360,4,0,0,16,77777,9,0,129,0.095,0,88,0.15,0,1
7.7,-12.9,22,93500,894,1384,233,517,194,369,64381,20417,43964,13643,338,4,7,5,16,77777,9,0,129,0.095,0,88,0.15,0,1
6.6,-12.9,23,93500,1007,1384,230,264,11,256,31578,1167,30411,9954,338,1,6,3,16,77777,9,0,139,0.095,0,88,0.15,0,1
7,-10.5,28,93400,1049,1384,236,233,3,231,27728,292,27436,8140,248,1,7,4,16,77777,9,0,139,0.095,0,88,0.15,0,1
6.5,-7.8,35,93300,1017,1384,240,153,0,153,18181,0,18181,4474,225,3,7,4,16,77777,9,0,150,0.095,0,88,0.15,0,1
6.3,-7.8,36,93200,913,1384,239,167,0,167,19833,0,19833,4019,338,1,9,5,16,77777,9,0,150,0.095,0,88,0.15,0,1
6,-7.8,36,93100,744,1384,238,119,0,119,14214,0,14214,2487,338,2,10,7,16,77777,9,0,160,0.095,0,88,0.15,0,1
6.5,-9.1,32,93200,522,1384,237,36,0,36,4297,0,4297,720,315,1,10,10,12.8,1524,9,0,160,0.095,0,88,0.15,0,1
6.8,-9.1,31,93100,263,1384,238,0,0,0,0,0,0,0,315,2,10,10,16,1158,9,0,170,0.095,0,88,0.15,0,1
5.7,-6.1,43,93100,29,657,240,0,0,0,0,0,0,0,338,3,5,5,16,77777,9,0,170,0.095,0,88,0.15,0,1
6.2,-9.1,33,93100,0,0,236,0,0,0,0,0,0,0,23,1,10,10,14.4,1981,9,0,179,0.095,0,88,0.15,0,1
5.3,-6.6,42,93000,0,0,238,0,0,0,0,0,0,0,338,3,10,10,16,975,9,0,179,0.095,0,88,0.15,0,1
4.8,-9.1,36,92800,0,0,231,0,0,0,0,0,0,0,338,3,8,6,16,77777,9,0,179,0.095,0,88,0.15,0,1
4.1,-14.8,24,92700,0,0,218,0,0,0,0,0,0,0,338,3,9,9,16,792,9,0,189,0.095,0,88,0.15,0,1
3.6,-13.8,27,92700,0,0,218,0,0,0,0,0,0,0,338,2,10,10,16,671,9,0,189,0.095,0,88,0.15,0,1
3.3,-13.8,27,92600,0,0,217,0,0,0,0,0,0,0,315,3,10,10,16,2743,9,0,200,0.096,0,88,0.15,0,1
3.1,-13.8,28,92500,0,0,217,0,0,0,0,0,0,0,338,3,9,9,16,3353,9,0,200,0.096,0,88,0.15,0,1
2.7,-13.8,28,92300,0,0,215,0,0,0,0,0,0,0,338,4,10,10,16,335,9,0,209,0.096,0,88,0.15,0,1
2.6,-13.8,29,92200,0,0,215,0,0,0,0,0,0,0,338,1,10,10,16.1,270,9,0,209,0.096,0,88,0.15,0,1
1.8,-12.9,33,92200,0,0,214,0,0,0,0,0,0,0,270,1,10,10,16,274,9,0,220,0.096,0,88,0.15,0,1
2.1,-13.8,30,92100,0,0,214,8,0,8,992,0,992,181,360,1,10,10,16.1,330,9,0,220,0.096,0,88,0.15,0,1
2.4,-14.8,27,92100,17,496,213,149,339,75,44508,35583,8925,1493,338,1,10,10,16,427,9,0,229,0.096,0,88,0.15,0,1
3.4,-13.8,27,92100,232,1383,218,367,625,111,78847,65625,13222,2413,338,1,10,10,9.6,274,9,0,220,0.096,0,88,0.15,0,1
5.3,-12.9,26,92000,495,1383,225,576,847,92,99867,88958,10908,2359,270,1,10,10,11.3,720,9,0,220,0.096,0,88,0.15,0,1
6.5,-10.5,29,92000,723,1383,234,695,678,225,97942,71167,26775,7086,203,1,10,10,6.4,671,9,0,220,0.096,0,88,0.15,0,1
6.5,-9.1,32,91900,900,1383,237,838,892,156,112136,93625,18511,5815,180,1,10,10,11.2,671,9,0,209,0.096,0,88,0.15,0,1
8.3,-6.6,34,91900,1013,1383,248,789,683,253,101831,71750,30081,9971,180,1,10,10,9.6,244,9,0,209,0.096,0,88,0.15,0,1
8.1,-8.4,30,91800,1055,1383,244,256,11,247,30586,1167,29419,8816,113,1,10,10,16,975,9,0,200,0.096,0,88,0.15,0,1
8.4,-9.1,28,91800,1022,1383,244,272,8,267,32608,875,31733,7862,90,3,10,10,8,427,9,0,200,0.096,0,88,0.15,0,1
8.5,-9.1,28,91800,918,1383,244,156,0,156,18511,0,18511,3766,68,2,10,10,16.1,1050,9,0,189,0.096,0,88,0.15,0,1
