地点,東京,緯度,35,経度,139,海抜,6.1,,
日時,乾球温度[C],絶対湿度[kg/kg(DA)],法線面直達日射量[W/m2],水平面天空日射量[W/m2],夜間放射量[W/m2],雲量(10分比),風向(degree),風速[m/s],大気圧[atm]
38944 ,25.3,0.01772,7.5,128.5,24.3,10,180,5.9,100.18
38944 ,27,0.01754,69.6,295,66.1,0,180,5.7,100.16
38944 ,27.6,0.01722,35.6,288,68.1,0,180,6.8,100.15
38945 ,28.9,0.01705,96.9,382.3,31,9,-135,5.7,100.09
38945 ,28.2,0.01636,25.2,274.1,72.6,0,-135,6,100.04
38945 ,28.2,0.01661,6.6,169.3,71.5,0,-135,4.7,100.02
38945 ,28.9,0.01655,77.3,278.9,27.6,10,-158,5.1,99.97
38945 ,28.8,0.01723,18.9,150.1,69.3,0,-135,5.4,99.98
38945 ,27.3,0.01693,2.3,51.9,69.2,0,-158,6,100.02
38945 ,25.7,0.01796,4.2,29.7,24,10,180,6.4,100.05
38945 ,26.2,0.01785,0,0,64.1,0,-158,4.6,100.05
38945 ,26,0.01762,0,0,64.9,0,180,4.8,100.11
38945 ,25.4,0.01783,0,0,24.1,10,-158,4.6,100.14
38945 ,25.5,0.01774,0,0,64,0,180,4.8,100.08
38945 ,25.8,0.01764,0,0,64.7,0,-158,4.7,100.05
38945 ,26,0.01764,0,0,64.9,0,180,4.5,100.02
38945 ,25.5,0.01776,0,0,64,0,180,4.7,99.99
38945 ,25.1,0.01775,0,0,63.7,0,180,3.5,99.97
38945 ,25,0.01785,0,0,24,10,180,2.7,99.96
38945 ,25,0.01785,0,0,63.2,0,180,4.9,99.96
38945 ,24.9,0.01773,0,0,63.5,0,-158,4.4,100
38945 ,24.9,0.01794,0,2.8,23.8,10,180,3.5,100.02
38945 ,24.7,0.01771,0,5.6,63.4,0,-158,3.5,100.06
38945 ,24.9,0.01793,0.3,30.4,62.7,0,180,4.8,100.05
38945 ,25.2,0.01805,1.2,71.4,23.7,10,180,3.7,100.05
38945 ,25.6,0.01828,4.7,138,61.7,0,-158,2.6,100.06
38945 ,26.6,0.01875,10.3,202,60.6,0,-158,3.1,100.03
38946 ,26.8,0.01851,9.1,205.5,23.5,10,-135,2.2,100.01
38946 ,27.9,0.01855,7.4,190.4,62.6,0,180,1.5,99.97
38946 ,29.2,0.01979,43,288.4,58.3,0,135,1.5,99.94
38946 ,27.6,0.02043,2.4,103.8,20.7,10,-158,0.9,99.92
38946 ,28.8,0.02064,84.4,214.7,54.5,0,-158,0.7,99.9
38946 ,29,0.0209,220.8,151.2,53.6,0,113,0.7,99.89
38946 ,29.5,0.01987,16.6,44,22.1,10,-113,2,99.93
38946 ,29.1,0.01913,0,0,61,0,-68,3.9,100
38946 ,28.6,0.01907,0,0,60.8,0,-68,3.9,100.05
38946 ,28.4,0.01935,0,0,30,8,-68,3.2,100.08
38946 ,28.1,0.01951,0,0,58.6,0,-90,3.4,100.05
38946 ,27.5,0.0198,0,0,56.9,0,-135,3.7,100.04
38946 ,27.5,0.02005,0,0,55.9,0,-113,3.3,100
38946 ,27.3,0.02006,0,0,55.8,0,-113,4,99.94
38946 ,27.5,0.02007,0,0,55.9,0,-90,3.9,99.91
38946 ,27.2,0.01995,0,0,21.4,10,-113,2.7,99.88
38946 ,26.7,0.01982,0,0,56.4,0,-90,4.6,99.88
38946 ,26.9,0.01958,0,0,57.4,0,-68,2.5,99.93
38946 ,27.1,0.02005,1.7,19.2,21.1,10,-68,1.9,99.95
38946 ,27.9,0.02004,110.3,97.6,56.2,0,-68,2.1,99.99
38946 ,28.9,0.02022,169,184.1,56.2,0,-68,2.7,99.98
38946 ,29.9,0.02062,282.8,261.5,21,10,-45,3.1,99.99
38946 ,30.8,0.02028,291.2,332.1,57.5,0,-68,3.7,99.97
38946 ,29.3,0.02045,100.8,361.2,55.6,0,-68,5.8,99.93
38947 ,31.3,0.0206,253.1,413.4,21.5,10,-45,3.1,99.87
38947 ,31.8,0.02028,380.1,383.6,58.3,0,-23,3.2,99.85
38947 ,31.3,0.02123,280.8,367.4,53.9,0,-45,4.9,99.78
38947 ,30,0.02135,50.4,251.9,20,10,-23,1.8,99.78
38947 ,30,0.02078,15.8,140.9,54.9,0,45,2.6,99.83
38947 ,28.8,0.02012,0.8,35.8,56.7,0,-68,4,99.89
38947 ,28.7,0.02,1.8,21.9,25.2,9,-90,2,99.89
38947 ,28.8,0.02063,0.3,5.5,54.5,0,-68,1.3,99.95
38947 ,27.5,0.01955,0,0,57.9,0,45,4.5,100.03
38947 ,27.4,0.02039,0,0,20.7,10,-68,0.9,100.08
38947 ,27.9,0.02002,0,0,56.2,0,45,2.1,100.07
38947 ,28,0.02039,0,0,54.8,0,23,1.4,100.09
38947 ,28.1,0.02052,0,0,54.3,0,0,1.5,100.05
38947 ,26.8,0.01967,0,0,56.9,0,45,3.3,100.06
38947 ,26.3,0.01931,0,0,58,0,0,2.1,100.04
38947 ,26.7,0.01956,0,0,25.3,9,0,3.2,100.01
38947 ,26.6,0.01921,0,0,58.7,0,23,2.2,100.01
38947 ,26.7,0.01932,0,0,58.3,0,23,4.1,100.04
38947 ,27.3,0.01956,11.5,34.2,50.6,2,23,3.8,100.05
38947 ,28.4,0.01935,398.8,86.1,59.5,0,45,3.8,100.08
38947 ,29.8,0.01908,572.4,125.3,61.7,0,23,4.3,100.11
38947 ,30.6,0.01942,683.2,153.7,53.3,2,0,3.1,100.15
38947 ,31.1,0.01881,576.6,250.5,64,0,45,3.8,100.13
38947 ,32,0.01889,475.5,334.9,64.4,0,0,4.1,100.1
38948 ,32.2,0.01816,594.9,310,25.8,10,23,4.4,100.08
38948 ,31.9,0.01848,592,305.4,66.2,0,0,3.6,100.05
38948 ,31.6,0.01816,545,292,67.5,0,23,4.4,100.02
38948 ,31.1,0.01854,444.6,269.3,24.8,10,23,4.7,99.98
38948 ,30.8,0.01909,450.2,196.2,62.6,0,23,4.8,100
38948 ,30.4,0.01921,120.8,144.6,61.7,0,23,5.2,100.04
38948 ,29.6,0.01914,84.3,62.1,27.1,9,23,4.8,100.07
38948 ,29.3,0.01906,0.4,5.5,61.4,0,23,2.8,100.13
38948 ,28.9,0.01913,0,0,60.7,0,45,4.3,100.19
38948 ,28.7,0.01915,0,0,37.9,6,23,5.1,100.22
38948 ,28.7,0.01889,0,0,61.5,0,23,4.4,100.21
38948 ,28.7,0.01863,0,0,62.7,0,45,5.7,100.23
38948 ,28.4,0.01856,0,0,62.8,0,45,5.6,100.21
38948 ,28.2,0.01884,0,0,61.4,0,45,4.9,100.2
38948 ,28,0.01912,0,0,60,0,45,3.6,100.19
38948 ,28,0.01912,0,0,30.3,8,23,3.2,100.19
38948 ,27.8,0.01938,0,0,58.7,0,45,2.3,100.22
38948 ,27.6,0.01914,0,0,59.6,0,0,1.5,100.26
38948 ,27.7,0.01949,5.5,26.9,36.5,6,23,2.1,100.29
38948 ,28.3,0.01943,60.4,86.5,58.8,0,-90,1.1,100.35
38948 ,29.7,0.02002,99.9,172.7,57.3,0,23,1.1,100.38
38948 ,30.7,0.0189,770.2,121.4,47.4,4,-23,3.8,100.39
38948 ,31.3,0.01899,477.8,284.5,63.2,0,45,2.9,100.36
38948 ,32,0.01822,656.5,260.6,67.3,0,23,3.4,100.34
38949 ,33,0.01865,623.1,296.5,49.8,4,0,3.3,100.31
38949 ,33.2,0.01787,621.1,291.6,70.1,0,0,4.8,100.28
38949 ,32.9,0.0179,614,263.1,69.7,0,23,4.6,100.23
38949 ,32.7,0.01704,627.8,206.6,59.9,3,-23,4.1,100.23
38949 ,31.9,0.0175,616.8,149.6,70.6,0,0,4.6,100.28
38949 ,30.4,0.01945,668.9,77.9,60.4,0,-45,2.1,100.3
38949 ,30.3,0.01876,208.1,65,24.1,10,-23,2.7,100.33
38949 ,29.8,0.01903,0.1,2.8,61.7,0,-23,2.4,100.39
38949 ,29,0.01892,0,0,61.5,0,23,2.6,100.47
38949 ,29,0.01918,0,0,34.1,7,-23,1.9,100.51
38949 ,28.6,0.01872,0,0,62,0,23,2.2,100.52
38949 ,28.5,0.01912,0,0,60.1,0,23,2.3,100.51
38949 ,28.4,0.01901,0,0,60.6,0,45,0.8,100.52
38949 ,28.1,0.01917,0,0,59.6,0,-23,2.1,100.51
38949 ,27.9,0.01944,0,0,58.3,0,-45,1.5,100.51
38949 ,27.8,0.01907,0,0,22.7,10,-45,1.7,100.52
38949 ,27.8,0.01882,0,0,60.9,0,-68,1.5,100.54
38949 ,27.8,0.01882,0,0,60.9,0,-113,1.3,100.56
38949 ,27.9,0.01868,15.7,36.3,27.2,9,-113,2,100.59
38949 ,28.5,0.01833,352.3,89.2,63.5,0,-113,2.2,100.63
38949 ,29.5,0.01757,540.4,131.6,67.8,0,-90,2.3,100.64
38949 ,30.2,0.0169,156.2,261,27.2,10,-90,1.9,100.67
38949 ,30.6,0.01673,374.9,313,72.7,0,-45,3.8,100.66
38949 ,31.3,0.01654,561.5,300.5,74.3,0,-45,3.2,100.65
38950 ,30.4,0.01767,239.6,410.8,25.9,10,-68,4,100.64
38950 ,27.3,0.01872,14.1,228.9,60.8,0,-90,4.2,100.65
38950 ,29.2,0.01859,10.9,193.6,63,0,-68,2.1,100.6
38950 ,29.9,0.01689,198.2,306.2,27.1,10,-68,3.1,100.58
38950 ,29.3,0.01657,79.9,207.3,72.3,0,0,2.4,100.58
38950 ,29.7,0.01806,46,118.5,65.8,0,-113,1.3,100.59
38950 ,29.5,0.01784,9.7,34.4,25.3,10,-45,2.7,100.61
38950 ,28.4,0.01721,0,0,68.4,0,-45,4.9,100.65
38950 ,28.2,0.01749,0,0,66.9,0,-45,3.6,100.73
38950 ,27.9,0.01791,0,0,24.6,10,-68,2.2,100.77
38950 ,27.6,0.01807,0,0,63.8,0,-68,1.5,100.78
38950 ,27.5,0.0182,0,0,63.1,0,-45,1.7,100.78
38950 ,27.2,0.01812,0,0,63.3,0,-68,1.4,100.75
38950 ,27.1,0.01778,0,0,64.7,0,-23,1.7,100.73
38950 ,26.9,0.01803,0,0,63.4,0,-23,1.6,100.72
38950 ,26.9,0.0178,0,0,24.5,10,-45,1.5,100.7
38950 ,26.7,0.01782,0,0,64.2,0,-45,2.5,100.68
38950 ,26.8,0.01792,0,0,63.8,0,-90,1.9,100.71
38950 ,27,0.0179,6,26.8,24.3,10,-68,1.3,100.74
38950 ,27.8,0.01732,552.5,64.8,67.3,0,-68,2,100.72
38950 ,28.4,0.0172,277.6,176.8,68.4,0,-90,2.3,100.71
38950 ,28.9,0.0172,316.8,253.2,26.2,10,-45,1.8,100.71
38950 ,30.1,0.01596,612.2,234.6,75.9,0,-68,2.5,100.69
38950 ,31.2,0.01556,554.1,302.7,79,0,-23,3.2,100.61
38951 ,31.2,0.01468,458.2,361.4,42.1,8,23,4,100.57
38951 ,32.6,0.01433,389.3,376.3,87,0,-68,2.4,100.51
38951 ,32.2,0.01433,704.3,221.5,86.6,0,-90,3.3,100.46
38951 ,31.8,0.01553,413.5,273.6,40.3,8,-23,3.3,100.44
38951 ,30.4,0.01601,329.9,216.2,76.2,0,-23,3.6,100.44
38951 ,30.6,0.01648,304.4,137.6,74.1,0,-23,3.8,100.47
38951 ,29.8,0.01599,37.9,49,56.9,4,-68,3.4,100.5
38951 ,29,0.01628,0.1,2.8,73.4,0,-68,4.7,100.58
38951 ,28.2,0.01576,0,0,75,0,-68,4.3,100.66
38951 ,27.5,0.01606,0,0,27.7,10,-68,1.8,100.68
38951 ,27.5,0.01631,0,0,71.7,0,-23,3.5,100.65
38951 ,27.3,0.01658,0,0,70.3,0,-68,2.9,100.65
38951 ,26.9,0.01596,0,0,72.8,0,0,2.1,100.64
38951 ,27,0.01584,0,0,73.5,0,-68,1.4,100.58
38951 ,26.7,0.01624,0,0,71.4,0,-68,1.4,100.55
38951 ,26.4,0.0164,0,0,31.1,9,-23,0.7,100.55
38951 ,26.5,0.01604,0,0,72.1,0,-90,1.7,100.57
38951 ,26.4,0.01595,0,0,72.4,0,-45,1.1,100.57
38951 ,26.6,0.01636,25.7,40.4,26.9,10,-23,0.6,100.61
38951 ,27.3,0.01636,545.5,65.1,71.4,0,158,0.7,100.6
38951 ,28,0.01656,238,179,71.1,0,-68,1.2,100.6
38951 ,28.7,0.01599,662.3,158.8,42.1,7,-68,4,100.6
38951 ,28.8,0.01635,477.6,282.1,72.9,0,-45,3.3,100.57
38951 ,30.8,0.0155,311.7,375.9,79,0,-23,2.6,100.52
38952 ,30.8,0.01523,206.9,408.4,30.6,10,-23,2,100.44
38952 ,31.1,0.0155,145.2,391.5,79.4,0,158,1.1,100.41
38952 ,31.4,0.01459,135.7,353.5,84.4,0,45,2.1,100.35
38952 ,30.9,0.01475,5.3,129.5,31.6,10,-45,3.7,100.32
38952 ,31.1,0.01552,210.6,226.1,79.4,0,23,2.6,100.29
38952 ,29.8,0.01602,73.3,128.1,75.6,0,-23,3.1,100.32
38952 ,29.8,0.01601,8.8,31.8,28.7,10,23,2.6,100.39
38952 ,29.2,0.01623,0,0,73.9,0,23,3.1,100.45
38952 ,28.2,0.01553,0,0,76.2,0,45,4.8,100.5
38952 ,27.8,0.01589,0,0,28.1,10,45,3.2,100.54
38952 ,27.9,0.01525,0,0,77.2,0,0,2.7,100.54
38952 ,27.6,0.01595,0,0,73.6,0,45,2.9,100.49
38952 ,27.5,0.01586,0,0,74,0,-23,1,100.48
38952 ,27.5,0.01682,0,0,69.5,0,68,1.6,100.43
38952 ,27.2,0.01653,0,0,70.6,0,68,2.1,100.4
38952 ,27.2,0.01676,0,0,30.7,9,135,1.2,100.39
38952 ,27.3,0.01663,0,0,70.3,0,158,1.2,100.39
38952 ,27.4,0.01625,0,0,72.1,0,180,2.2,100.4
38952 ,26.9,0.01646,0.8,13.8,31.2,9,180,3.2,100.43
38952 ,26.7,0.01648,39.6,75.8,70.3,0,180,2.3,100.47
38952 ,27.4,0.01695,48.7,147.1,68.8,0,-158,2.1,100.51
38952 ,28.4,0.01698,39,200.3,30.8,9,180,2.5,100.54
38952 ,29.3,0.01658,61,280.6,72.3,0,-135,2.8,100.54
38952 ,29.6,0.01688,15.8,225.2,71.2,0,-113,1.9,100.49
38953 ,30.2,0.01638,110.6,382.6,28.2,10,-90,2.9,100.44
38953 ,30,0.01731,8.6,195.1,69.7,0,45,1.6,100.38
38953 ,31.2,0.01709,63.6,308.2,71.8,0,-45,2,100.33
38953 ,31,0.01631,26.9,208.6,28.7,10,-23,1.1,100.28
38953 ,30.4,0.01745,22,148.8,69.4,0,-45,3.1,100.32
38953 ,29.3,0.01714,32,104.8,69.8,0,23,3.4,100.35
38953 ,29.2,0.0165,44.3,48.3,27.6,10,23,2.9,100.42
38953 ,29.1,0.01639,0,0,73,0,0,3.3,100.47
38953 ,28.9,0.01619,0,0,73.7,0,0,2.2,100.56
38953 ,28.5,0.01554,0,0,57.4,4,0,2,100.61
38953 ,28.4,0.01545,0,0,76.7,0,23,2.3,100.6
38953 ,28.2,0.01702,0,0,69.2,0,-23,2,100.59
38953 ,27.9,0.0172,0,0,68,0,-23,2.3,100.6
38953 ,27.4,0.01765,0,0,65.6,0,-23,1.9,100.59
38953 ,27,0.0177,0,0,65.1,0,0,0.7,100.57
38953 ,26.7,0.01738,0,0,53.9,3,45,2.9,100.59
38953 ,26.6,0.0175,0,0,65.6,0,45,1.2,100.6
38953 ,27,0.01745,0,0,66.1,0,-68,1.4,100.63
38953 ,26.6,0.01749,1.5,16.4,41.2,6,0,1.3,100.66
38953 ,27.2,0.01766,58.6,82.1,65.3,0,45,2.5,100.69
38953 ,27.9,0.01767,120.2,172.8,65.8,0,-90,1.3,100.71
38953 ,28.5,0.0173,16.8,158.8,25.9,10,-90,1.7,100.74
38953 ,28.6,0.01792,84.2,298.9,65.4,0,-68,1.4,100.71
38953 ,28.6,0.01716,34.3,278.7,68.8,0,23,2,100.65
38954 ,29.9,0.01717,111.6,382,39.6,7,45,1.5,100.6
38954 ,31.3,0.01745,260.7,397.3,70,0,23,2.9,100.57
38954 ,31.4,0.01695,188.6,360.5,72.5,0,23,2,100.53
38954 ,31.3,0.01687,214.4,300.1,45.8,6,23,4.5,100.47
38954 ,31.2,0.01796,141.2,218.9,67.7,0,23,4,100.46
38954 ,30.5,0.0178,111.8,134,67.7,0,23,1.8,100.52
38954 ,29.7,0.01751,118.4,56,47.1,5,0,2.7,100.57
38954 ,28.9,0.01748,0.2,2.8,67.7,0,23,3.1,100.62
38954 ,28.6,0.01818,0,0,64.2,0,45,1.7,100.7
38954 ,28.4,0.01871,0,0,38.7,6,-113,0.4,100.73
38954 ,28.5,0.01882,0,0,61.2,0,0,1.4,100.75
38954 ,28.9,0.01771,0,0,66.5,0,45,2.3,100.77
38954 ,28.7,0.0175,0,0,67.3,0,68,0.7,100.77
38954 ,29,0.01861,0,0,62.6,0,-135,0.8,100.74
38954 ,28.7,0.01879,0,0,61.5,0,-158,2.8,100.74
38954 ,28.2,0.01823,0,0,24.2,10,158,2.5,100.76
38954 ,27.9,0.01864,0,0,61.5,0,158,3.7,100.79
38954 ,27.6,0.01831,0,0,62.7,0,-158,3.2,100.81
38954 ,27.3,0.01796,0.5,11,24.3,10,180,3.5,100.89
38954 ,27.5,0.01769,6.9,45.5,65.2,0,-113,4,100.93
38954 ,26.1,0.01757,3.5,67.9,64.5,0,-135,4.9,100.96
38954 ,27,0.01531,3.8,100.4,28.8,10,-113,3.7,101
38954 ,29.4,0.01527,325.5,318.9,78.3,0,-90,2.3,101
38954 ,28.9,0.01509,66.4,326,78.7,0,-68,2.8,100.96
38955 ,29.4,0.01501,35.1,296,30.3,10,-90,4,100.95
38955 ,29.4,0.01502,110.6,373.5,79.6,0,-90,3.7,100.93
38955 ,29.6,0.01333,33.4,261.4,88.6,0,-90,4,100.89
38955 ,29.6,0.01466,91.3,274.2,36.1,9,-45,4,100.88
38955 ,29.4,0.0137,91.8,205,86.4,0,-23,2.7,100.89
38955 ,28.7,0.01288,4.9,59.3,89.8,0,0,3.1,100.93
38955 ,28.5,0.01198,0.4,11,35.9,10,-68,2.7,100.94
38955 ,27.9,0.01301,0.2,2.8,88.2,0,-23,2.3,100.94
38955 ,27.6,0.01348,0,0,85.4,0,-45,1.3,101.02
38955 ,27.5,0.01316,0,0,33,10,-68,2.1,101.08
38955 ,27.1,0.01354,0,0,84.5,0,-45,2.8,101.07
38955 ,26.6,0.01425,0,0,80.3,0,-45,1.5,101.09
38955 ,23.9,0.01591,0,0,69.8,0,-135,1.1,101.1
38955 ,23.5,0.0146,0,0,75.5,0,45,1.4,101.07
38955 ,23.4,0.01506,0,0,73.2,0,135,1.6,101.09
38955 ,22.7,0.01513,0,0,27.4,10,158,0.7,101.11
38955 ,23.3,0.01478,0,0,74.4,0,158,3,101.12
38955 ,23,0.01487,0,0,73.7,0,135,2.1,101.13
38955 ,24.1,0.01455,0,2.8,29,10,-135,1.4,101.17
38955 ,24.7,0.01429,0.7,22,78.1,0,-113,3.8,101.2
38955 ,24.2,0.01483,1.8,54.7,75,0,-158,1.7,101.22
38955 ,24.4,0.01402,3,92.6,30,10,-135,3.3,101.25
38955 ,25.1,0.01484,7.1,152.9,75.8,0,180,2.7,101.24
38955 ,26.3,0.01508,33,274.3,75.9,0,-158,1.7,101.2
38956 ,26.3,0.01443,5.4,170.1,30.1,10,-135,1.7,101.17
38956 ,26.6,0.01403,2.5,131.1,81.4,0,-113,2.1,101.12
38956 ,27.4,0.01379,6.5,161.3,83.6,0,-135,2.2,101.05
38956 ,26.8,0.01443,0.4,55.3,30.3,10,-90,4.1,101.04
38956 ,26.7,0.01389,2.4,73.7,82.2,0,-90,4.6,101.05
38956 ,26.8,0.01352,2.8,49,84.2,0,-90,4.7,101.06
38956 ,26.7,0.01389,0.1,5.5,31.3,10,-90,3.3,101.07
38956 ,26.3,0.01289,0,0,86.8,0,-113,4.3,101.14
38956 ,26.1,0.01338,0,0,84.1,0,-90,4.7,101.19
38956 ,25.7,0.01412,0,0,30.4,10,-68,3.4,101.21
38956 ,25.3,0.01378,0,0,81.2,0,-90,4.8,101.21
38956 ,25.1,0.01361,0,0,81.8,0,-90,4,101.21
38956 ,25,0.01333,0,0,83.1,0,-90,4.6,101.17
38956 ,24.8,0.01337,0,0,82.7,0,-68,4.6,101.18
38956 ,24.6,0.01341,0,0,82.3,0,-90,4,101.16
38956 ,24.4,0.01305,0,0,31.9,10,-90,3.2,101.15
38956 ,24.2,0.0129,0,0,84.4,0,-135,3.2,101.14
38956 ,24.1,0.01282,0,0,84.7,0,-68,3.5,101.15
38956 ,24.2,0.01289,1.7,16.4,37.3,9,-90,2.8,101.17
38956 ,24.4,0.01285,58.5,79.8,84.8,0,-90,3.7,101.19
38956 ,24.9,0.01264,54.3,147.7,86.5,0,-113,2.5,101.2
38956 ,25.4,0.01262,67.7,224.3,33.1,10,-113,2.8,101.19
38956 ,26,0.01287,69.9,285.4,86.6,0,-45,1.3,101.17
38956 ,26.5,0.01216,9.6,191.8,90.9,0,-113,0.9,101.13
38957 ,26.4,0.01254,13.4,224.1,33.8,10,-68,1.9,101.09
38957 ,26.7,0.01232,39.8,298.1,90.4,0,0,1.1,101.03
38957 ,26.7,0.01278,18.7,220.8,88,0,0,2.4,101
38957 ,26.4,0.01343,4.4,119.1,32,10,-45,2.9,101
38957 ,26.6,0.01315,0.3,38.7,86,0,-45,1.8,100.98
38957 ,26.6,0.0127,1.1,35.7,88.3,0,-23,2.5,100.99
38957 ,25.8,0.01338,1,13.7,31.9,10,-68,3.8,100.98
38957 ,25.7,0.0133,0,0,84.2,0,-68,2.9,101.03
38957 ,25.4,0.01347,0,0,82.9,0,-68,1.2,101.07
38957 ,25,0.01335,0,0,31.6,10,-45,2.4,101.05
38957 ,24.9,0.01327,0,0,83.4,0,23,1.6,101.04
38957 ,25,0.01295,0,0,85.1,0,-45,1.9,101
38957 ,24.8,0.0128,0,0,85.7,0,0,3.4,100.97
38957 ,24.8,0.0126,0,0,86.7,0,0,2,100.92
38957 ,24.7,0.01293,0,0,85,0,-23,2.1,100.9
38957 ,24.6,0.01305,0,0,32,10,-45,2.8,100.86
38957 ,24.4,0.01289,0,0,84.8,0,0,0.6,100.89
38957 ,24.4,0.0127,0,0,85.8,0,45,0.5,100.88
38957 ,24.4,0.01289,0,0,32.2,10,45,1.8,100.92
38957 ,24.7,0.01333,8.9,47.8,83,0,23,2.1,100.88
38957 ,25.3,0.01341,308.3,167.4,83.2,0,23,2.7,100.86
38957 ,25.2,0.01312,11.5,140,32.1,10,45,1.6,100.89
38957 ,25.5,0.01358,2.5,109.2,82.6,0,-90,0.9,100.88
38957 ,26,0.01379,0.8,85.4,82.2,0,23,1.8,100.81
38958 ,27,0.01304,126.2,384,33.1,10,23,3.5,100.75
38958 ,27.6,0.01352,261.4,391.3,85.4,0,23,4.1,100.7
38958 ,27.5,0.01369,21,227.3,84.5,0,45,4,100.65
38958 ,27.8,0.0137,38.5,223.1,32.2,10,23,4.6,100.6
38958 ,27.7,0.01386,17.8,134.9,83.8,0,23,3,100.61
38958 ,27.4,0.01385,163.2,131.9,83.6,0,45,4.3,100.61
38958 ,26.8,0.01404,59.6,44.3,31.1,10,23,2.7,100.62
38958 ,26.3,0.01517,0.6,2.8,75.9,0,45,3.4,100.66
38958 ,26.4,0.01525,0,0,75.6,0,23,3.2,100.71
38958 ,26.1,0.01564,0,0,27.9,10,23,2.8,100.71
38958 ,26.3,0.01605,0,0,71.7,0,45,3,100.71
38958 ,26.1,0.01585,0,0,72.4,0,45,3.8,100.72
38958 ,26,0.01577,0,0,72.8,0,45,3.5,100.67
38958 ,25.9,0.0159,0,0,72.1,0,45,3,100.6
38958 ,25.9,0.01547,0,0,74.1,0,45,2.5,100.57
38958 ,25.5,0.01531,0,0,42.2,7,45,2.2,100.56
38958 ,25.1,0.01536,0,0,73.9,0,45,1.9,100.56
38958 ,24.7,0.01539,0,0,73.3,0,68,1.8,100.56
38958 ,24.9,0.01578,3.1,19,62.8,2,68,1.3,100.57
38958 ,26.1,0.01565,108.7,87.2,73.5,0,90,1.4,100.62
38958 ,26.9,0.01551,228.3,173.2,74.9,0,45,1.4,100.59
38958 ,28.3,0.01537,314.6,246.2,57.9,4,68,2.8,100.55
38958 ,29.2,0.0157,477.4,275.8,76.4,0,90,1.6,100.48
38958 ,30.1,0.01657,455.3,330.8,73.2,0,-23,1.9,100.41
38959 ,30.2,0.01611,564.6,311.7,61.5,3,0,2.5,100.38
38959 ,30.9,0.01621,556.1,307.8,75.8,0,23,4.6,100.31
38959 ,31.1,0.01671,622.4,247.5,73.6,0,0,4,100.23
38959 ,30.8,0.01759,512.7,233.1,34.9,8,23,5,100.2
38959 ,30.5,0.01728,107.6,203.6,70.4,0,23,3.2,100.22
38959 ,29.4,0.01674,52.6,109.6,71.9,0,0,3.2,100.18
38959 ,28.7,0.01759,56.1,42.3,29.7,9,0,3.9,100.24
38959 ,28.3,0.01793,0,0,65.4,0,-23,1.6,100.27
38959 ,27.5,0.0178,0,0,65.2,0,-23,3.2,100.34
38959 ,27.3,0.01782,0,0,36.8,7,-45,1.7,100.35
38959 ,27,0.01798,0,0,64,0,-23,2,100.33
38959 ,26.9,0.01787,0,0,64.4,0,0,2.5,100.3
38959 ,26.7,0.0179,0,0,64.2,0,-68,1.2,100.26
38959 ,26.8,0.01755,0,0,65.8,0,-90,2,100.22
38959 ,26.8,0.01779,0,0,64.8,0,-113,2.1,100.18
38959 ,26.9,0.01766,0,0,24.9,10,-158,2.2,100.18
38959 ,26.3,0.01726,0,0,66.7,0,180,3.3,100.16
38959 ,25.9,0.01706,0,0,67.2,0,180,3.2,100.19
38959 ,25.8,0.01674,0.3,8.3,26,10,180,3.6,100.2
38959 ,26.6,0.01666,39.6,70.9,69.6,0,180,2.1,100.2
38959 ,27.3,0.01595,180.1,172.9,73.6,0,-158,3,100.18
38959 ,27.8,0.01619,27.2,177.6,27.7,10,158,2.2,100.2
38959 ,28.4,0.01552,9.4,165.1,76.7,0,158,2.5,100.17
38959 ,28.5,0.01563,0.7,82.7,76.4,0,-158,1.9,100.09
38960 ,28.9,0.01575,11.9,214.4,29,10,135,2.2,100.03
38960 ,28.7,0.01634,5.1,162.2,73.2,0,-158,1.7,100.01
38960 ,28,0.01692,0.9,82.6,69.9,0,158,4.6,99.98
38960 ,27.7,0.01712,2.8,100.9,26.1,10,-158,2.8,99.91
38960 ,26.6,0.01601,4,84,72.8,0,-113,3.6,99.99
38960 ,26.8,0.01436,26.2,91.1,80.8,0,-113,4,100
38960 ,26.4,0.01357,14.2,28.7,32,10,-113,4.5,100.01
38960 ,26.8,0.01366,0,0,84.2,0,-68,2.3,100.05
38960 ,26.6,0.01327,0,0,86,0,-90,2,100.1
38960 ,26.2,0.01339,0,0,32.3,10,-90,1.8,100.12
38960 ,26,0.01367,0,0,83.3,0,-90,1.8,100.11
38960 ,25.8,0.01395,0,0,81.7,0,-113,1.2,100.03
38960 ,25.6,0.01399,0,0,81.3,0,-90,1.1,100.02
38960 ,24.5,0.01449,0,0,77.7,0,45,1.2,99.99
38960 ,25.1,0.01276,0,0,86.9,0,135,1.5,99.93
38960 ,24.5,0.0127,0,0,32.9,10,135,1,99.93
38960 ,24,0.01308,0,0,84,0,135,1.8,99.98
38960 ,24.4,0.013,0,0,84.8,0,-158,1.9,100.03
38960 ,24.1,0.01218,13.2,28.8,44.7,8,180,3.9,100.05
38960 ,24.1,0.01198,196.9,88.6,89.6,0,180,1.9,100.08
38960 ,26.2,0.01296,533.6,125.6,87.1,0,90,1.2,100.05
38960 ,27.5,0.01163,490.8,205.5,72,4,135,4.7,100.06
38960 ,28.5,0.01134,640.6,215.9,98.7,0,90,2.2,100.03
